index,ft_lang,model,l1,run_name,mlp_model
115,malayalam,bloom-560m-malayalam-last-layer,bengali,mend_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-07_3497931864/models/bloom-560m.2023-07-11_22-49-07_3497931864
116,malayalam,bloom-560m-malayalam-last-layer,kannada,mend_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-07_3497931864/models/bloom-560m.2023-07-11_22-49-07_3497931864
117,malayalam,bloom-560m-malayalam-last-layer,malayalam,mend_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-07_3497931864/models/bloom-560m.2023-07-11_22-49-07_3497931864
118,malayalam,bloom-560m-malayalam-last-layer,tamil,mend_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-07_3497931864/models/bloom-560m.2023-07-11_22-49-07_3497931864
119,malayalam,bloom-560m-malayalam-last-layer,arabic,mend_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-07_3497931864/models/bloom-560m.2023-07-11_22-49-07_3497931864
120,malayalam,bloom-560m-malayalam-last-layer,chinese,mend_loc_bloom-560m_finetuned_malayalam_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-07_3497931864/models/bloom-560m.2023-07-11_22-49-07_3497931864
121,malayalam,bloom-560m-malayalam-random,english,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
122,malayalam,bloom-560m-malayalam-random,spanish,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
123,malayalam,bloom-560m-malayalam-random,french,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
124,malayalam,bloom-560m-malayalam-random,hindi,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
125,malayalam,bloom-560m-malayalam-random,gujarati,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
126,malayalam,bloom-560m-malayalam-random,bengali,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
127,malayalam,bloom-560m-malayalam-random,kannada,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
128,malayalam,bloom-560m-malayalam-random,malayalam,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
129,malayalam,bloom-560m-malayalam-random,tamil,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
130,malayalam,bloom-560m-malayalam-random,arabic,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
131,malayalam,bloom-560m-malayalam-random,chinese,mend_loc_bloom-560m_finetuned_malayalam_random,/home/anonymous-xme/mend/mend/outputs/2023-07-11_22-49-29_3395035388/models/bloom-560m.2023-07-11_22-49-29_3395035388
132,tamil,bloom-560m-tamil-init-layers-1,english,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
133,tamil,bloom-560m-tamil-init-layers-1,spanish,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
134,tamil,bloom-560m-tamil-init-layers-1,french,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
135,tamil,bloom-560m-tamil-init-layers-1,hindi,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
136,tamil,bloom-560m-tamil-init-layers-1,gujarati,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
137,tamil,bloom-560m-tamil-init-layers-1,bengali,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
138,tamil,bloom-560m-tamil-init-layers-1,kannada,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
139,tamil,bloom-560m-tamil-init-layers-1,malayalam,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
140,tamil,bloom-560m-tamil-init-layers-1,tamil,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
141,tamil,bloom-560m-tamil-init-layers-1,arabic,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
142,tamil,bloom-560m-tamil-init-layers-1,chinese,mend_loc_bloom-560m_finetuned_tamil_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-20_0828848067/models/bloom-560m.2023-07-12_09-50-20_0828848067
143,tamil,bloom-560m-tamil-middle,english,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
144,tamil,bloom-560m-tamil-middle,spanish,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
145,tamil,bloom-560m-tamil-middle,french,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
146,tamil,bloom-560m-tamil-middle,hindi,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
147,tamil,bloom-560m-tamil-middle,gujarati,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
148,tamil,bloom-560m-tamil-middle,bengali,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
149,tamil,bloom-560m-tamil-middle,kannada,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
150,tamil,bloom-560m-tamil-middle,malayalam,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
151,tamil,bloom-560m-tamil-middle,tamil,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
152,tamil,bloom-560m-tamil-middle,arabic,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
153,tamil,bloom-560m-tamil-middle,chinese,mend_loc_bloom-560m_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-50-57_0638514060/models/bloom-560m.2023-07-12_09-50-57_0638514060
154,tamil,bloom-560m-tamil-last-layer,english,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
155,tamil,bloom-560m-tamil-last-layer,spanish,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
156,tamil,bloom-560m-tamil-last-layer,french,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
157,tamil,bloom-560m-tamil-last-layer,hindi,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
158,tamil,bloom-560m-tamil-last-layer,gujarati,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
159,tamil,bloom-560m-tamil-last-layer,bengali,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
160,tamil,bloom-560m-tamil-last-layer,kannada,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
161,tamil,bloom-560m-tamil-last-layer,malayalam,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
162,tamil,bloom-560m-tamil-last-layer,tamil,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
163,tamil,bloom-560m-tamil-last-layer,arabic,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
164,tamil,bloom-560m-tamil-last-layer,chinese,mend_loc_bloom-560m_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-12_09-55-34_2287791592/models/bloom-560m.2023-07-12_09-55-34_2287791592
165,tamil,bloom-560m-tamil-random,english,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
166,tamil,bloom-560m-tamil-random,spanish,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
167,tamil,bloom-560m-tamil-random,french,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
168,tamil,bloom-560m-tamil-random,hindi,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
169,tamil,bloom-560m-tamil-random,gujarati,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
170,tamil,bloom-560m-tamil-random,bengali,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
171,tamil,bloom-560m-tamil-random,kannada,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
172,tamil,bloom-560m-tamil-random,malayalam,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
173,tamil,bloom-560m-tamil-random,tamil,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
174,tamil,bloom-560m-tamil-random,arabic,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
175,tamil,bloom-560m-tamil-random,chinese,mend_loc_bloom-560m_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-12_13-41-07_7879824787/models/bloom-560m.2023-07-12_13-41-07_7879824787
176,hindi,bloom-560m-hindi-init-layers-1,english,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
177,hindi,bloom-560m-hindi-init-layers-1,spanish,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
178,hindi,bloom-560m-hindi-init-layers-1,french,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
179,hindi,bloom-560m-hindi-init-layers-1,hindi,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
180,hindi,bloom-560m-hindi-init-layers-1,gujarati,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
181,hindi,bloom-560m-hindi-init-layers-1,bengali,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
182,hindi,bloom-560m-hindi-init-layers-1,kannada,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
183,hindi,bloom-560m-hindi-init-layers-1,malayalam,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
184,hindi,bloom-560m-hindi-init-layers-1,tamil,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
185,hindi,bloom-560m-hindi-init-layers-1,arabic,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
186,hindi,bloom-560m-hindi-init-layers-1,chinese,mend_loc_bloom-560m_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-15-45_5272864186/models/bloom-560m.2023-05-22_18-15-45_5272864186.bk
187,hindi,bloom-560m-hindi-middle,english,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
188,hindi,bloom-560m-hindi-middle,spanish,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
189,hindi,bloom-560m-hindi-middle,french,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
190,hindi,bloom-560m-hindi-middle,hindi,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
191,hindi,bloom-560m-hindi-middle,gujarati,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
192,hindi,bloom-560m-hindi-middle,bengali,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
193,hindi,bloom-560m-hindi-middle,kannada,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
194,hindi,bloom-560m-hindi-middle,malayalam,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
195,hindi,bloom-560m-hindi-middle,tamil,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
196,hindi,bloom-560m-hindi-middle,arabic,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
197,hindi,bloom-560m-hindi-middle,chinese,mend_loc_bloom-560m_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-17-06_131347881/models/bloom-560m.2023-05-22_18-17-06_131347881.bk
198,hindi,bloom-560m-hindi-last-layer,english,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
199,hindi,bloom-560m-hindi-last-layer,spanish,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
200,hindi,bloom-560m-hindi-last-layer,french,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
201,hindi,bloom-560m-hindi-last-layer,hindi,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
202,hindi,bloom-560m-hindi-last-layer,gujarati,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
203,hindi,bloom-560m-hindi-last-layer,bengali,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
204,hindi,bloom-560m-hindi-last-layer,kannada,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
205,hindi,bloom-560m-hindi-last-layer,malayalam,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
206,hindi,bloom-560m-hindi-last-layer,tamil,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
207,hindi,bloom-560m-hindi-last-layer,arabic,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
208,hindi,bloom-560m-hindi-last-layer,chinese,mend_loc_bloom-560m_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-22_18-18-28_5631311707/models/bloom-560m.2023-05-22_18-18-28_5631311707.bk
209,hindi,bloom-560m-hindi-random,english,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
210,hindi,bloom-560m-hindi-random,spanish,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
211,hindi,bloom-560m-hindi-random,french,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
212,hindi,bloom-560m-hindi-random,hindi,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
213,hindi,bloom-560m-hindi-random,gujarati,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
214,hindi,bloom-560m-hindi-random,bengali,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
215,hindi,bloom-560m-hindi-random,kannada,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
216,hindi,bloom-560m-hindi-random,malayalam,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
217,hindi,bloom-560m-hindi-random,tamil,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
218,hindi,bloom-560m-hindi-random,arabic,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
219,hindi,bloom-560m-hindi-random,chinese,mend_loc_bloom-560m_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-28_20-31-50_2907878295/models/bloom-560m.2023-05-28_20-31-50_2907878295.bk
220,spanish,bloom-560m-spanish-init-layers-1,english,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
221,spanish,bloom-560m-spanish-init-layers-1,spanish,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
222,spanish,bloom-560m-spanish-init-layers-1,french,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
223,spanish,bloom-560m-spanish-init-layers-1,hindi,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
224,spanish,bloom-560m-spanish-init-layers-1,gujarati,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
225,spanish,bloom-560m-spanish-init-layers-1,bengali,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
226,spanish,bloom-560m-spanish-init-layers-1,kannada,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
227,spanish,bloom-560m-spanish-init-layers-1,malayalam,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
228,spanish,bloom-560m-spanish-init-layers-1,tamil,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
229,spanish,bloom-560m-spanish-init-layers-1,arabic,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
230,spanish,bloom-560m-spanish-init-layers-1,chinese,mend_loc_bloom-560m_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/mend-bloom-560m-spanish-init-layers-1/models/bloom-560m.2023-05-07_16-46-04_0342669267.bk
