index,ft_lang,model,l1,run_name,mlp_model
109,tamil,mbert-uncased-tamil-middle,chinese,mend_loc_mbert-uncased_finetuned_tamil_middle,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-00-54_7303749957/models/bert-base-multilingual-uncased.2023-07-19_11-00-54_7303749957
110,tamil,mbert-uncased-tamil-last-layer,english,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
111,tamil,mbert-uncased-tamil-last-layer,spanish,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
112,tamil,mbert-uncased-tamil-last-layer,french,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
113,tamil,mbert-uncased-tamil-last-layer,hindi,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
114,tamil,mbert-uncased-tamil-last-layer,gujarati,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
115,tamil,mbert-uncased-tamil-last-layer,bengali,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
116,tamil,mbert-uncased-tamil-last-layer,kannada,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
117,tamil,mbert-uncased-tamil-last-layer,malayalam,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
118,tamil,mbert-uncased-tamil-last-layer,tamil,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
119,tamil,mbert-uncased-tamil-last-layer,arabic,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
120,tamil,mbert-uncased-tamil-last-layer,chinese,mend_loc_mbert-uncased_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-17_3414091947/models/bert-base-multilingual-uncased.2023-07-19_11-02-17_3414091947
121,tamil,mbert-uncased-tamil-random,english,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
122,tamil,mbert-uncased-tamil-random,spanish,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
123,tamil,mbert-uncased-tamil-random,french,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
124,tamil,mbert-uncased-tamil-random,hindi,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
125,tamil,mbert-uncased-tamil-random,gujarati,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
126,tamil,mbert-uncased-tamil-random,bengali,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
127,tamil,mbert-uncased-tamil-random,kannada,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
128,tamil,mbert-uncased-tamil-random,malayalam,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
129,tamil,mbert-uncased-tamil-random,tamil,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
130,tamil,mbert-uncased-tamil-random,arabic,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
131,tamil,mbert-uncased-tamil-random,chinese,mend_loc_mbert-uncased_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-19_11-02-46_3234882471/models/bert-base-multilingual-uncased.2023-07-19_11-02-46_3234882471
132,english,mbert-uncased-english-init-layers-1,english,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
133,english,mbert-uncased-english-init-layers-1,spanish,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
134,english,mbert-uncased-english-init-layers-1,french,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
135,english,mbert-uncased-english-init-layers-1,hindi,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
136,english,mbert-uncased-english-init-layers-1,gujarati,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
137,english,mbert-uncased-english-init-layers-1,bengali,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
138,english,mbert-uncased-english-init-layers-1,kannada,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
139,english,mbert-uncased-english-init-layers-1,malayalam,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
140,english,mbert-uncased-english-init-layers-1,tamil,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
141,english,mbert-uncased-english-init-layers-1,arabic,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
142,english,mbert-uncased-english-init-layers-1,chinese,mend_loc_mbert-uncased_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-init/models/bert-base-multilingual-uncased.2023-04-29_00-55-35_9641872393.bk
143,english,mbert-uncased-english-middle,english,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
144,english,mbert-uncased-english-middle,spanish,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
145,english,mbert-uncased-english-middle,french,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
146,english,mbert-uncased-english-middle,hindi,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
147,english,mbert-uncased-english-middle,gujarati,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
148,english,mbert-uncased-english-middle,bengali,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
149,english,mbert-uncased-english-middle,kannada,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
150,english,mbert-uncased-english-middle,malayalam,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
151,english,mbert-uncased-english-middle,tamil,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
152,english,mbert-uncased-english-middle,arabic,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
153,english,mbert-uncased-english-middle,chinese,mend_loc_mbert-uncased_finetuned_english_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-middle/models/bert-base-multilingual-uncased.2023-04-29_00-56-33_5943326592.bk
154,english,mbert-uncased-english-last-layer,english,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
155,english,mbert-uncased-english-last-layer,spanish,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
156,english,mbert-uncased-english-last-layer,french,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
157,english,mbert-uncased-english-last-layer,hindi,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
158,english,mbert-uncased-english-last-layer,gujarati,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
159,english,mbert-uncased-english-last-layer,bengali,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
160,english,mbert-uncased-english-last-layer,kannada,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
161,english,mbert-uncased-english-last-layer,malayalam,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
162,english,mbert-uncased-english-last-layer,tamil,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
163,english,mbert-uncased-english-last-layer,arabic,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
164,english,mbert-uncased-english-last-layer,chinese,mend_loc_mbert-uncased_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-last/models/bert-base-multilingual-uncased.2023-04-29_09-01-27_4375434466.bk
165,english,mbert-uncased-english-random,english,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
166,english,mbert-uncased-english-random,spanish,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
167,english,mbert-uncased-english-random,french,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
168,english,mbert-uncased-english-random,hindi,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
169,english,mbert-uncased-english-random,gujarati,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
170,english,mbert-uncased-english-random,bengali,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
171,english,mbert-uncased-english-random,kannada,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
172,english,mbert-uncased-english-random,malayalam,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
173,english,mbert-uncased-english-random,tamil,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
174,english,mbert-uncased-english-random,arabic,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
175,english,mbert-uncased-english-random,chinese,mend_loc_mbert-uncased_finetuned_english_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-english-random/models/bert-base-multilingual-uncased.2023-04-29_14-01-43_8384045142.bk
176,hindi,mbert-uncased-hindi-init-layers-1,english,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
177,hindi,mbert-uncased-hindi-init-layers-1,spanish,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
178,hindi,mbert-uncased-hindi-init-layers-1,french,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
179,hindi,mbert-uncased-hindi-init-layers-1,hindi,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
180,hindi,mbert-uncased-hindi-init-layers-1,gujarati,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
181,hindi,mbert-uncased-hindi-init-layers-1,bengali,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
182,hindi,mbert-uncased-hindi-init-layers-1,kannada,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
183,hindi,mbert-uncased-hindi-init-layers-1,malayalam,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
184,hindi,mbert-uncased-hindi-init-layers-1,tamil,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
185,hindi,mbert-uncased-hindi-init-layers-1,arabic,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
186,hindi,mbert-uncased-hindi-init-layers-1,chinese,mend_loc_mbert-uncased_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-init/models/bert-base-multilingual-uncased.2023-04-29_17-32-27_9874154149.bk
187,hindi,mbert-uncased-hindi-middle,english,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
188,hindi,mbert-uncased-hindi-middle,spanish,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
189,hindi,mbert-uncased-hindi-middle,french,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
190,hindi,mbert-uncased-hindi-middle,hindi,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
191,hindi,mbert-uncased-hindi-middle,gujarati,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
192,hindi,mbert-uncased-hindi-middle,bengali,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
193,hindi,mbert-uncased-hindi-middle,kannada,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
194,hindi,mbert-uncased-hindi-middle,malayalam,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
195,hindi,mbert-uncased-hindi-middle,tamil,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
196,hindi,mbert-uncased-hindi-middle,arabic,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
197,hindi,mbert-uncased-hindi-middle,chinese,mend_loc_mbert-uncased_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-middle/models/bert-base-multilingual-uncased.2023-04-30_08-13-27_0548981069.bk
198,hindi,mbert-uncased-hindi-last-layer,english,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
199,hindi,mbert-uncased-hindi-last-layer,spanish,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
200,hindi,mbert-uncased-hindi-last-layer,french,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
201,hindi,mbert-uncased-hindi-last-layer,hindi,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
202,hindi,mbert-uncased-hindi-last-layer,gujarati,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
203,hindi,mbert-uncased-hindi-last-layer,bengali,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
204,hindi,mbert-uncased-hindi-last-layer,kannada,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
205,hindi,mbert-uncased-hindi-last-layer,malayalam,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
206,hindi,mbert-uncased-hindi-last-layer,tamil,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
207,hindi,mbert-uncased-hindi-last-layer,arabic,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
208,hindi,mbert-uncased-hindi-last-layer,chinese,mend_loc_mbert-uncased_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-last/models/bert-base-multilingual-uncased.2023-04-30_14-30-29_7931785752.bk
209,hindi,mbert-uncased-hindi-random,english,mend_loc_mbert-uncased_finetuned_hindi_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-random/models/bert-base-multilingual-uncased.2023-04-30_18-14-07_9594416068.bk
210,hindi,mbert-uncased-hindi-random,spanish,mend_loc_mbert-uncased_finetuned_hindi_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-random/models/bert-base-multilingual-uncased.2023-04-30_18-14-07_9594416068.bk
211,hindi,mbert-uncased-hindi-random,french,mend_loc_mbert-uncased_finetuned_hindi_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-random/models/bert-base-multilingual-uncased.2023-04-30_18-14-07_9594416068.bk
212,hindi,mbert-uncased-hindi-random,hindi,mend_loc_mbert-uncased_finetuned_hindi_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-random/models/bert-base-multilingual-uncased.2023-04-30_18-14-07_9594416068.bk
213,hindi,mbert-uncased-hindi-random,gujarati,mend_loc_mbert-uncased_finetuned_hindi_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-random/models/bert-base-multilingual-uncased.2023-04-30_18-14-07_9594416068.bk
214,hindi,mbert-uncased-hindi-random,bengali,mend_loc_mbert-uncased_finetuned_hindi_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-random/models/bert-base-multilingual-uncased.2023-04-30_18-14-07_9594416068.bk
215,hindi,mbert-uncased-hindi-random,kannada,mend_loc_mbert-uncased_finetuned_hindi_random,/home/anonymous-xme/mend/mend/data/fever/mend_models/pheonix/mend-mbert-hindi-random/models/bert-base-multilingual-uncased.2023-04-30_18-14-07_9594416068.bk
