index,ft_lang,model,l1,run_name,mlp_model
112,tamil,xlm-roberta-tamil-last-layer,french,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
113,tamil,xlm-roberta-tamil-last-layer,hindi,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
114,tamil,xlm-roberta-tamil-last-layer,gujarati,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
115,tamil,xlm-roberta-tamil-last-layer,bengali,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
116,tamil,xlm-roberta-tamil-last-layer,kannada,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
117,tamil,xlm-roberta-tamil-last-layer,malayalam,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
118,tamil,xlm-roberta-tamil-last-layer,tamil,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
119,tamil,xlm-roberta-tamil-last-layer,arabic,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
120,tamil,xlm-roberta-tamil-last-layer,chinese,efk_loc_xlm-roberta_finetuned_tamil_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-07-29_20-34-07_9088482908/models/xlm-roberta-base.2023-07-29_20-34-07_9088482908
121,tamil,xlm-roberta-tamil-random,english,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
122,tamil,xlm-roberta-tamil-random,spanish,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
123,tamil,xlm-roberta-tamil-random,french,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
124,tamil,xlm-roberta-tamil-random,hindi,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
125,tamil,xlm-roberta-tamil-random,gujarati,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
126,tamil,xlm-roberta-tamil-random,bengali,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
127,tamil,xlm-roberta-tamil-random,kannada,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
128,tamil,xlm-roberta-tamil-random,malayalam,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
129,tamil,xlm-roberta-tamil-random,tamil,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
130,tamil,xlm-roberta-tamil-random,arabic,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
131,tamil,xlm-roberta-tamil-random,chinese,efk_loc_xlm-roberta_finetuned_tamil_random,/home/anonymous-xme/mend/mend/outputs/2023-07-29_14-16-46_0963913830/models/xlm-roberta-base.2023-07-29_14-16-46_0963913830
132,english,xlm-roberta-english-init-layers-1,english,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
133,english,xlm-roberta-english-init-layers-1,spanish,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
134,english,xlm-roberta-english-init-layers-1,french,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
135,english,xlm-roberta-english-init-layers-1,hindi,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
136,english,xlm-roberta-english-init-layers-1,gujarati,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
137,english,xlm-roberta-english-init-layers-1,bengali,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
138,english,xlm-roberta-english-init-layers-1,kannada,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
139,english,xlm-roberta-english-init-layers-1,malayalam,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
140,english,xlm-roberta-english-init-layers-1,tamil,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
141,english,xlm-roberta-english-init-layers-1,arabic,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
142,english,xlm-roberta-english-init-layers-1,chinese,efk_loc_xlm-roberta_finetuned_english_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-07-59_5032786400/models/xlm-roberta-base.2023-05-14_20-07-59_5032786400.bk
143,english,xlm-roberta-english-middle,english,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
144,english,xlm-roberta-english-middle,spanish,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
145,english,xlm-roberta-english-middle,french,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
146,english,xlm-roberta-english-middle,hindi,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
147,english,xlm-roberta-english-middle,gujarati,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
148,english,xlm-roberta-english-middle,bengali,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
149,english,xlm-roberta-english-middle,kannada,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
150,english,xlm-roberta-english-middle,malayalam,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
151,english,xlm-roberta-english-middle,tamil,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
152,english,xlm-roberta-english-middle,arabic,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
153,english,xlm-roberta-english-middle,chinese,efk_loc_xlm-roberta_finetuned_english_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-17_00-14-40_7757788123/models/xlm-roberta-base.2023-05-17_00-14-40_7757788123.bk
154,english,xlm-roberta-english-last-layer,english,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
155,english,xlm-roberta-english-last-layer,spanish,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
156,english,xlm-roberta-english-last-layer,french,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
157,english,xlm-roberta-english-last-layer,hindi,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
158,english,xlm-roberta-english-last-layer,gujarati,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
159,english,xlm-roberta-english-last-layer,bengali,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
160,english,xlm-roberta-english-last-layer,kannada,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
161,english,xlm-roberta-english-last-layer,malayalam,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
162,english,xlm-roberta-english-last-layer,tamil,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
163,english,xlm-roberta-english-last-layer,arabic,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
164,english,xlm-roberta-english-last-layer,chinese,efk_loc_xlm-roberta_finetuned_english_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-11-45_7865563849/models/xlm-roberta-base.2023-05-14_20-11-45_7865563849.bk
165,english,xlm-roberta-english-random,english,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
166,english,xlm-roberta-english-random,spanish,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
167,english,xlm-roberta-english-random,french,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
168,english,xlm-roberta-english-random,hindi,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
169,english,xlm-roberta-english-random,gujarati,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
170,english,xlm-roberta-english-random,bengali,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
171,english,xlm-roberta-english-random,kannada,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
172,english,xlm-roberta-english-random,malayalam,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
173,english,xlm-roberta-english-random,tamil,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
174,english,xlm-roberta-english-random,arabic,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
175,english,xlm-roberta-english-random,chinese,efk_loc_xlm-roberta_finetuned_english_random,/home/anonymous-xme/mend/mend/outputs/2023-05-14_20-13-39_4869933751/models/xlm-roberta-base.2023-05-14_20-13-39_4869933751.bk
176,hindi,xlm-roberta-hindi-init-layers-1,english,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
177,hindi,xlm-roberta-hindi-init-layers-1,spanish,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
178,hindi,xlm-roberta-hindi-init-layers-1,french,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
179,hindi,xlm-roberta-hindi-init-layers-1,hindi,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
180,hindi,xlm-roberta-hindi-init-layers-1,gujarati,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
181,hindi,xlm-roberta-hindi-init-layers-1,bengali,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
182,hindi,xlm-roberta-hindi-init-layers-1,kannada,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
183,hindi,xlm-roberta-hindi-init-layers-1,malayalam,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
184,hindi,xlm-roberta-hindi-init-layers-1,tamil,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
185,hindi,xlm-roberta-hindi-init-layers-1,arabic,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
186,hindi,xlm-roberta-hindi-init-layers-1,chinese,efk_loc_xlm-roberta_finetuned_hindi_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-14_23-30-59_0459095681/models/xlm-roberta-base.2023-05-14_23-30-59_0459095681.bk
187,hindi,xlm-roberta-hindi-middle,english,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
188,hindi,xlm-roberta-hindi-middle,spanish,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
189,hindi,xlm-roberta-hindi-middle,french,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
190,hindi,xlm-roberta-hindi-middle,hindi,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
191,hindi,xlm-roberta-hindi-middle,gujarati,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
192,hindi,xlm-roberta-hindi-middle,bengali,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
193,hindi,xlm-roberta-hindi-middle,kannada,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
194,hindi,xlm-roberta-hindi-middle,malayalam,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
195,hindi,xlm-roberta-hindi-middle,tamil,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
196,hindi,xlm-roberta-hindi-middle,arabic,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
197,hindi,xlm-roberta-hindi-middle,chinese,efk_loc_xlm-roberta_finetuned_hindi_middle,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-09-53_2398339608/models/xlm-roberta-base.2023-05-15_10-09-53_2398339608.bk
198,hindi,xlm-roberta-hindi-last-layer,english,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
199,hindi,xlm-roberta-hindi-last-layer,spanish,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
200,hindi,xlm-roberta-hindi-last-layer,french,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
201,hindi,xlm-roberta-hindi-last-layer,hindi,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
202,hindi,xlm-roberta-hindi-last-layer,gujarati,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
203,hindi,xlm-roberta-hindi-last-layer,bengali,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
204,hindi,xlm-roberta-hindi-last-layer,kannada,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
205,hindi,xlm-roberta-hindi-last-layer,malayalam,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
206,hindi,xlm-roberta-hindi-last-layer,tamil,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
207,hindi,xlm-roberta-hindi-last-layer,arabic,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
208,hindi,xlm-roberta-hindi-last-layer,chinese,efk_loc_xlm-roberta_finetuned_hindi_last_layer,/home/anonymous-xme/mend/mend/outputs/2023-05-17_01-39-56_322863626/models/xlm-roberta-base.2023-05-17_01-39-56_322863626.bk
209,hindi,xlm-roberta-hindi-random,english,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
210,hindi,xlm-roberta-hindi-random,spanish,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
211,hindi,xlm-roberta-hindi-random,french,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
212,hindi,xlm-roberta-hindi-random,hindi,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
213,hindi,xlm-roberta-hindi-random,gujarati,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
214,hindi,xlm-roberta-hindi-random,bengali,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
215,hindi,xlm-roberta-hindi-random,kannada,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
216,hindi,xlm-roberta-hindi-random,malayalam,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
217,hindi,xlm-roberta-hindi-random,tamil,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
218,hindi,xlm-roberta-hindi-random,arabic,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
219,hindi,xlm-roberta-hindi-random,chinese,efk_loc_xlm-roberta_finetuned_hindi_random,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-11-02_5015002508/models/xlm-roberta-base.2023-05-15_10-11-02_5015002508.bk
220,spanish,xlm-roberta-spanish-init-layers-1,english,efk_loc_xlm-roberta_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-12-01_5383549309/models/xlm-roberta-base.2023-05-15_10-12-01_5383549309.bk
221,spanish,xlm-roberta-spanish-init-layers-1,spanish,efk_loc_xlm-roberta_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-12-01_5383549309/models/xlm-roberta-base.2023-05-15_10-12-01_5383549309.bk
222,spanish,xlm-roberta-spanish-init-layers-1,french,efk_loc_xlm-roberta_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-12-01_5383549309/models/xlm-roberta-base.2023-05-15_10-12-01_5383549309.bk
223,spanish,xlm-roberta-spanish-init-layers-1,hindi,efk_loc_xlm-roberta_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-12-01_5383549309/models/xlm-roberta-base.2023-05-15_10-12-01_5383549309.bk
224,spanish,xlm-roberta-spanish-init-layers-1,gujarati,efk_loc_xlm-roberta_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-12-01_5383549309/models/xlm-roberta-base.2023-05-15_10-12-01_5383549309.bk
225,spanish,xlm-roberta-spanish-init-layers-1,bengali,efk_loc_xlm-roberta_finetuned_spanish_init_layers_1,/home/anonymous-xme/mend/mend/outputs/2023-05-15_10-12-01_5383549309/models/xlm-roberta-base.2023-05-15_10-12-01_5383549309.bk
